"Date ","Symbol ","Security Name ","Client Name ","Buy / Sell ","Quantity Traded ","Trade Price / Wght. Avg. Price ","Remarks "
"29-APR-2026","EMCURE","Emcure Pharmaceuticals L","BC INVESTMENTS IV LIMITED","SELL","18,00,000","1,608.20",
"29-APR-2026","EMCURE","Emcure Pharmaceuticals L","NORGES BANK ON ACCOUNT OF THE GOVERNMENT PENSION FUND GLOBAL","BUY","18,00,000","1,608.20",
"07-MAY-2026","SOFTTECH","Softtech Engineers Ltd","ELIMATH ADVISORS PRIVATE LIMITED","SELL","22,46,998","408.00",
"07-MAY-2026","SOFTTECH","Softtech Engineers Ltd","FEDEX FINANCE PRIVATE LIMITED","BUY","22,46,998","408.00",
"08-MAY-2026","ANZEN","Anzen Ind Ene Yld Plu Tru","AZIM PREMJI TRUST","SELL","50,00,000","122.25",
"08-MAY-2026","ANZEN","Anzen Ind Ene Yld Plu Tru","PRAZIM TRADING AND INVESTMENT COMPANY PRIVATE LIMITED","BUY","50,00,000","122.25",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ABG CAPITAL","SELL","49,72,260","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ABG CAPITAL FDI","SELL","42,36,560","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ADITYA BIRLA SUN LIFE MUTUAL FUND","BUY","55,74,490","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ALPHA WAVE VENTURES II LP","SELL","1,57,16,074","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ALPHA WAVE VENTURES II LP","SELL","2,15,00,000","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","AMX CCF  SANDS  GLOBAL GROWTH","BUY","4,81,282","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","AON COLLECTIVE INVESTMENT TRUST","BUY","3,90,005","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","APT UNIVERSAL  FONDS","BUY","18,073","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","AXIS MAX LIFE INSURANCE LIMITED","BUY","5,057","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","AXIS MAX LIFE INSURANCE LIMITED","BUY","5,291","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","AXIS MAX LIFE INSURANCE LIMITED","BUY","19,681","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","AXIS MAX LIFE INSURANCE LIMITED","BUY","23,59,031","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BAJAJ LIFE INSURANCE LIMITED","BUY","30,85,870","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BIRDSEYE VIEW HOLDINGS II PTE LIMITED","SELL","1,66,69,451","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BIRDSEYE VIEW HOLDINGS II PTE LTD","SELL","1,66,69,344","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BLACKROCK CAPITAL ALLOCATIO TERM TR","BUY","2,45,828","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BLACKROCK GLOBAL ALLOCATION COLLECTIVE FUND","BUY","2,10,905","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BLACKROCK GLOBAL ALLOCATION FUND AUST","BUY","15,064","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BLACKROCK GLOBAL ALLOCATION FUND INC","BUY","13,60,613","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BLACKROCK GLOBAL ALLOCATION PORTFOLIO OF BLACKROCK SERIES FUND INC","BUY","13,010","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BLACKROCK GLOBAL ALLOCATION V I FUND OF BLACKROCK VARIABLE SERIES FUNDS INC","BUY","3,16,358","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BLACKROCK GLOBAL FUNDS GLOBAL ALLOCATION FUND","BUY","14,48,262","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BLACKROCK GLOBAL FUNDSINDIA FUND","BUY","5,15,691","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BOFA SECURITIES EUROPE SA","BUY","5,29,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","BOFA SECURITIES EUROPE SA  ODI","BUY","10,59,140","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","CANARA ROBECO MUTUAL FUND","BUY","5,29,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","CASEY FAMILY PROGRAMS","BUY","34,099","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","CG TPT GLOBAL EQUITY FUND","BUY","2,16,529","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD SSB","BUY","5,29,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLOYEES RETIREMENT SYSTEM","BUY","4,12,626","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","DENDANA INVESTMENTS MAURITIUS LIMITED","BUY","33,114","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","EPIQ CAPITAL II","BUY","11,40,680","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","EWING MARION KAUFFMAN FOUNDATION","BUY","1,62,285","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY FUNDS INDIA FOCUS FUND","BUY","9,95,190","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","FIDELITY INDIA FUND","BUY","87,526","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","GENERAL PENSION AND SOCIAL SECURITY AUTHORITY","BUY","5,26,049","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","GHISALLO MASTER FUND LP","BUY","5,29,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","GOLDMAN SACHS BANK EUROPE SE","BUY","5,30,000","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","HDFC MUTUAL FUND","BUY","98,59,638","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","HDFC MUTUAL FUND","BUY","4,92,982","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","HDFC STANDARD LIFE INSURANCE CO LTD","BUY","5,29,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","HP INC MASTER TRUST","BUY","16,046","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","HSBC MUTUAL FUND","BUY","51,76,310","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","37,82,680","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ICICI PRUDENTIAL MUTUAL FUND","BUY","33,66,594","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","INDIA ACORN ICAV - ASHOKA WHITEOAK EMERGING MARKETS EQUITY FUND","BUY","29,86,438","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","JNL BLACKROCK GLOBAL ALLOCATION FUND","BUY","2,69,794","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","KARIBA HOLDINGS IV MAURITIUS","SELL","18,64,162","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","KARIBA HOLDINGS IV MAURITIUS","SELL","20,60,910","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","KEDAARA CAPITAL PUBLIC MARKETS FUND I","BUY","9,50,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","KOTAK MAHINDRA MUTUAL FUND","BUY","88,59,450","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","LOS ANGELES CITY EMPLOYEES RETIREMENT SYSTEM","BUY","3,77,949","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","LVIP BLACKROCK GLOBAL ALLOCATION FUND","BUY","1,68,450","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","MANULIFE GLOBAL FUND INDIA EQUITY FUND MLIE","BUY","7,02,667","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","MATTHEWS ASIA GROWTH FUND","BUY","2,89,026","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","MATTHEWS ASIA INNOVATORS ACTIVE ETF","BUY","1,67,519","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","MATTHEWS ASIA INNOVATORS FUND","BUY","4,88,535","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","MEDIOLANUM BEST BRANDS MEDIOLANUM INNOVATIVE THEMATIC OPPORTUNITIES","BUY","2,86,829","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","METZLER ASSET MANAGEMENT GMBH FOR MIFONDS 415","BUY","71,850","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","MIRAE ASSET MUTUAL FUND","BUY","94,42,330","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","10,59,140","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","MTBJ LTD AS TRUSTEE FOR PENSION FUND ASSOCIATION MTBJ400039113","BUY","2,20,751","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","NATIONAL PENSION SYSTEM NPS TRUST AC SBI PENSION FUND SCHEME CORPORATE CG","BUY","13,15,408","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","NATIONAL PENSION SYSTEM NPS TRUST AC SBI PENSION FUND SCHEME E  TIER I","BUY","13,15,408","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","NATIONAL PENSION SYSTEM NPS TRUST AC SBI PENSION FUND SCHEME STATE GOVT","BUY","30,69,290","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","NORDEA 1 SICAV","BUY","9,31,033","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","OLD WESTBURY LARGE CAP STRATEGIES FUND","BUY","21,53,483","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","QUANT MUTUAL FUND","BUY","37,70,590","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SANDS CAPITAL FUNDS PLC SANDS CAPITAL GLOBAL GROWTH FUND","BUY","32,71,198","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SEI TRUST COMPANY AS TRUSTEE OBO WASATCH EMERGING MARKETS SELECT CIT","BUY","10,39,167","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SEI TRUST COMPANY AS TRUSTEE OBO WASATCH EMERGING MARKETS SMALL CAP CIT","BUY","43,239","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SEI TRUST COMPANY AS TRUSTEE ON BEHALF OF SANDS CAPITAL GLOBAL GROWTH CIT","BUY","3,08,783","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SOCIAL INSURANCE ORGANIZATION","BUY","38,875","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SOCIAL INSURANCE ORGANIZATION","BUY","15,065","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SOCIAL PROTECTION FUND","BUY","1,58,100","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SOCIETE GENERALE","BUY","26,51,410","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ST JAMES S PLACE GLOBAL GROWTH UNIT TRUST","BUY","34,75,287","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","ST JAMES'S PLACE EMERGING MARKETS EQUITY UNIT TRUST","BUY","27,90,731","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","SUSQUEHANNA PACIFIC PTY LTD","BUY","5,29,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TEACHERS RETIREMENT SYSTEM OF THE STATE OF ILLINOIS","BUY","3,66,595","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","THE ADVISORS INNER CIRCLE FUND SANDS CAPITAL GLOBAL GROWTH FUND","BUY","8,15,986","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","THE WELLCOME TRUST LIMITED","BUY","13,39,859","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TR CAPITAL II L.P.","SELL","29,59,444","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TR CAPITAL II LP","SELL","29,59,444","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TR CAPITAL III MAURITIUS","SELL","50,74,722","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TR CAPITAL III MAURITIUS","SELL","50,74,722","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TR CAPITAL III MAURITIUS II","SELL","59,78,125","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TR CAPITAL III MAURITIUS II","SELL","59,78,126","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","TRI FUNDS HOLDING","SELL","5,29,570","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS INC A/C WASATCH MICRO CAP VALUE FUND","BUY","41,75,025","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS INC AC WASATCH EMERGING INDIA FUND","BUY","5,40,111","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS INC AC WASATCH EMERGING MARKETS SELECT FUND","BUY","1,98,514","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS INC AC WASATCH EMERGING MARKETS SMALL CAP FUND","BUY","92,821","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH ADVISORS LP","BUY","2,794","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WASATCH EMERGING MARKETS SELECT MASTER FUND LTD","BUY","2,23,125","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WELLINGTON EMERGING MARKETS EQUITY FUND (AUSTRALIA)","BUY","18,79,060","473.40",
"08-MAY-2026","LENSKART","Lenskart Solutions Ltd","WHITEOAK CAPITAL MUTUAL FUND","BUY","27,87,240","473.40",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","GHISALLO MASTER FUND LP","BUY","7,93,000","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","HDFC MUTUAL FUND","BUY","4,99,975","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","21,40,739","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","SOCIETE GENERALE","BUY","10,76,200","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","1,80,525","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","TATA AIA LIFE INSURANCE COMPANY LIMITED","BUY","1,50,000","1,664.00",
"08-MAY-2026","POLICYBZR","PB Fintech Limited","TENCENT CLOUD EUROPE B.V.","SELL","48,40,439","1,664.00",
"11-MAY-2026","KALPATARU","Kalpataru Limited","GSS INDIA OPPORTUNITIES AIF -SCHEME I","BUY","48,32,604","385.15",
"11-MAY-2026","KALPATARU","Kalpataru Limited","GSS OPPORTUNITIES INVESTMENT I VCC","SELL","48,32,604","385.15",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK ALTERNATE ASSET MANAGERS LIMITED","BUY","25,25,644","421.00",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK INDIA COMMERCIAL REAL ESTATE FUND IFSC","BUY","34,30,765","421.00",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK PERFORMING RE CREDIT STRATEGY FUND-I","SELL","2,68,91,249","421.00",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK REAL ESTATE FUND X IFSC","BUY","1,94,55,754","421.00",
"12-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK SECURITIES LIMITED","BUY","14,79,086","421.00",
"12-MAY-2026","FEDFINA","Fedbank Financial Ser L","NOMURA INDIA INVESTMENT FUND MOTHER FUND","BUY","1,44,07,139","150.00",
"12-MAY-2026","FEDFINA","Fedbank Financial Ser L","TNTBC AS THE TRUSTEE OF NOMURA INDIA STOCK MOTHER FUND","BUY","1,12,88,000","150.00",
"12-MAY-2026","FEDFINA","Fedbank Financial Ser L","TRUE NORTH FUND VI LLP","SELL","1,28,47,569","150.00",
"12-MAY-2026","FEDFINA","Fedbank Financial Ser L","TRUE NORTH FUND VI LLP","SELL","1,28,47,570","150.00",
"14-MAY-2026","ADANIENT","Adani Enterprises Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND","SELL","58,92,423","2,435.60",
"14-MAY-2026","ADANIENT","Adani Enterprises Limited","SBI MUTUAL FUND","BUY","58,92,423","2,435.60",
"14-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK INDIA COMMERCIAL REAL ESTATE FUND IFSC","BUY","1,94,26,614","421.00",
"14-MAY-2026","EMBASSY","Embassy Office Parks REIT","KOTAK REAL ESTATE FUND X IFSC","SELL","1,94,26,614","421.00",
"14-MAY-2026","JIOFIN","Jio Fin Services Ltd","GOLDMAN SACHS BANK EUROPE SE - ODI","SELL","26,75,853","231.45",
"14-MAY-2026","JIOFIN","Jio Fin Services Ltd","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","26,75,853","231.45",
"18-MAY-2026","JSWSTEEL","JSW Steel Limited","GQG PARTNERS EMERGING MARKETS EQUITY FUND","BUY","1,50,00,000","1,260.00",
"18-MAY-2026","JSWSTEEL","JSW Steel Limited","JSW ENERGY LIMITED","SELL","2,50,00,000","1,260.00",
"18-MAY-2026","JSWSTEEL","JSW Steel Limited","SBI MUTUAL FUND","BUY","1,00,00,000","1,260.00",
"22-MAY-2026","IKS","Inventurus Knowledge So L","3P INDIA EQUITY FUND 1","BUY","2,40,000","1,580.00",
"22-MAY-2026","IKS","Inventurus Knowledge So L","3P INDIA EQUITY FUND 1M","BUY","1,60,000","1,580.00",
"22-MAY-2026","IKS","Inventurus Knowledge So L","BERJIS MINOO DESAI","SELL","6,00,000","1,580.00",
"22-MAY-2026","IKS","Inventurus Knowledge So L","EDELWEISS MUTUAL FUND A/C - EDELWEISS SMALL CAP FUND","BUY","2,00,000","1,580.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","AMUNDI FUNDS EQUITY INDIA","BUY","40,00,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","AP ASIA OPPORTUNISTIC HOLDINGS PTE. LTD.","SELL","4,28,18,002","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","BAJAJ FINSERV MUTUAL FUND","BUY","5,05,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","BAJAJ FINSERV MUTUAL FUND","BUY","15,15,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","BANDHAN MUTUAL FUND","BUY","20,20,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","EDELWEISS MUTUAL FUND","BUY","27,00,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","1,19,78,002","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","INDIA ACORN ICAV","BUY","97,50,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","SBI MUTUAL FUND","BUY","67,00,000","124.00",
"22-MAY-2026","JSWCEMENT","JSW Cement Limited","WHITEOAK CAPITAL MUTUAL FUND","BUY","36,50,000","124.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON FUNDS - FTF TEMPLETON GLOBAL EMERGING MARKETS FUND","BUY","71,114","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON INVESTMENT FUNDS - TEMPLETON BRIC FUND","BUY","1,42,656","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FRANKLIN TEMPLETON INVESTMENT FUNDS - TEMPLETON EMERGING MARKETS FUND","BUY","12,41,824","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FTIF - TEMPLETON EMERGING MARKETS DYNAMIC INCOME FUND","BUY","71,119","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","FTVIPT-TEMPLETON DEVELOPING MARKETS VIP FUND","BUY","1,33,182","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","HSBC MUTUAL FUND","BUY","61,72,659","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED","BUY","48,61,111","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","ICICI PRUDENTIAL MUTUAL FUND","BUY","20,83,333","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","IPROFILE EMERGING MARKETS PRIVATE POOL","BUY","2,09,227","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","MADISON INDIA OPPORTUNITIES IV","SELL","2,47,81,985","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","MORGAN STANLEY ASIA SINGAPORE PTE","BUY","33,33,400","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TATA MUTUAL FUND","BUY","17,36,200","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON DEVELOPING MARKETS TRUST","BUY","15,14,737","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS FUND","BUY","2,06,286","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS FUND","BUY","4,35,372","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON EMERGING MARKETS INVESTMENT TRUST PLC","BUY","23,88,883","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON GLOBAL INVESTMENT TRUST FRANKLIN TEMPLETON SMACS SERIES EM","BUY","1,021","144.00",
"22-MAY-2026","PINELABS","Pine Labs Limited","TEMPLETON INTERNATIONAL EMERGING MARKETS FUND","BUY","1,79,861","144.00",
"25-MAY-2026","MEDANTA","Global Health Limited","HDFC MUTUAL FUND","BUY","10,00,000","1,225.00",
"25-MAY-2026","MEDANTA","Global Health Limited","SUNIL SACHDEVA","SELL","10,00,000","1,225.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","360 ONE MUTUAL FUND","BUY","2,72,251","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","ABU DHABI INVESTMENT AUTHORITY","BUY","1,25,655","955.00",
"25-MAY-2026","PREMIERENE","Premier Energies Limited","AL MEHWAR COMMERCIAL INVESTMENTS L.L.C.","BUY","1,09,946","955.00",
